gpu,dataset,algorithm,epochs,batch_size,raw_images,resolution_y,resolution_x,N,io_load_time_s,setup_time_s,task_setup_time_s,reconstruction_run_time_s,save_time_s,total_time_s,log_file,power_duration_s,power_avg_w,power_min_w,power_max_w,power_energy_j,power_samples,power_csv,input_pixels,io_stage_s,prep_stage_s,pre_recon_s,num_batches,warmup_epoch,flops_per_image_epoch,flops_per_image_epoch_gflops,total_recon_gflops,fit_reconstruction
H200,R4000,pie,6,1000,4000,64,64,64,0.357036,0.002894,0.068441,135.786904,0.0,136.216054,/home/zhong.zheng/pty-chi/modeling_exp/H200/R4000/pie/e6_bs1000.log,136.15,137.401642228739,84.04,139.24,18720.45665,682,/home/zhong.zheng/pty-chi/modeling_exp/H200/R4000/pie/e6_bs1000_power.csv,16384000,0.357036,0.071335,0.42837100000000006,4,False,819200.0,0.0008192,19.6608,True
H200,R8000,ad_ptycho,1,1000,8000,64,64,64,0.506733,0.003132,0.081865,0.55428,0.0,1.146531,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/ad_ptycho/e1_bs1000.log,1.02,98.07428571428571,84.35,129.15,99.08000000000001,7,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/ad_ptycho/e1_bs1000_power.csv,32768000,0.506733,0.08499699999999999,0.59173,8,True,1720320.0,0.00172032,13.76256,False
H200,R8000,ad_ptycho,2,1000,8000,64,64,64,0.502551,0.002796,0.08539,0.915939,0.0,1.507211,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/ad_ptycho/e2_bs1000.log,1.42,110.61111111111111,84.24,154.43,158.363,9,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/ad_ptycho/e2_bs1000_power.csv,32768000,0.502551,0.08818599999999999,0.590737,8,False,1720320.0,0.00172032,27.52512,True
H200,R8000,ad_ptycho,4,1000,8000,64,64,64,0.507721,0.003132,0.083144,1.543724,0.0,2.138302,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/ad_ptycho/e4_bs1000.log,2.02,122.28333333333332,84.17,165.09,251.72000000000003,12,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/ad_ptycho/e4_bs1000_power.csv,32768000,0.507721,0.08627599999999999,0.593997,8,False,1720320.0,0.00172032,55.05024,True
H200,R8000,ad_ptycho,6,1000,8000,64,64,64,0.505676,0.002734,0.078378,2.120128,0.0,2.707458,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/ad_ptycho/e6_bs1000.log,2.62,132.58733333333333,84.08,168.59,355.73600000000005,15,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/ad_ptycho/e6_bs1000_power.csv,32768000,0.505676,0.081112,0.5867880000000001,8,False,1720320.0,0.00172032,82.57536,True
H200,R8000,bh,1,1000,8000,64,64,64,0.504536,0.003108,0.086366,0.58096,0.0,1.175493,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/bh/e1_bs1000.log,1.02,98.29142857142857,84.42,128.29,99.42500000000001,7,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/bh/e1_bs1000_power.csv,32768000,0.504536,0.089474,0.5940099999999999,8,True,1146880.0,0.00114688,9.17504,False
H200,R8000,bh,2,1000,8000,64,64,64,0.511689,0.003084,0.072995,0.917085,0.0,1.505404,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/bh/e2_bs1000.log,1.42,109.67,84.36,155.78,156.504,9,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/bh/e2_bs1000_power.csv,32768000,0.511689,0.07607900000000001,0.587768,8,False,1146880.0,0.00114688,18.35008,True
H200,R8000,bh,4,1000,8000,64,64,64,0.505464,0.003078,0.082687,1.434689,0.0,2.026612,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/bh/e4_bs1000.log,1.82,120.47272727272725,84.26,166.89,223.028,11,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/bh/e4_bs1000_power.csv,32768000,0.505464,0.085765,0.591229,8,False,1146880.0,0.00114688,36.70016,True
H200,R8000,bh,6,1000,8000,64,64,64,0.500612,0.003069,0.076903,1.976771,0.0,2.557824,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/bh/e6_bs1000.log,2.42,131.07357142857143,84.27,171.8,324.804,14,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/bh/e6_bs1000_power.csv,32768000,0.500612,0.079972,0.580584,8,False,1146880.0,0.00114688,55.05024,True
H200,R8000,dm,1,1000,8000,64,64,64,0.502118,0.01016,0.077162,0.565543,0.0,1.15571,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/dm/e1_bs1000.log,1.02,98.05,84.22,127.2,99.26200000000001,7,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/dm/e1_bs1000_power.csv,32768000,0.502118,0.087322,0.5894399999999999,8,True,1474560.0,0.00147456,11.79648,False
H200,R8000,dm,2,1000,8000,64,64,64,0.509444,0.01021,0.084498,0.843337,0.0,1.44798,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/dm/e2_bs1000.log,1.22,103.58500000000001,84.23,144.92,125.963,8,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/dm/e2_bs1000_power.csv,32768000,0.509444,0.094708,0.604152,8,False,1474560.0,0.00147456,23.59296,True
H200,R8000,dm,4,1000,8000,64,64,64,0.501225,0.010152,0.072456,1.545537,0.0,2.129877,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/dm/e4_bs1000.log,2.02,122.425,84.42,162.74,252.235,12,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/dm/e4_bs1000_power.csv,32768000,0.501225,0.082608,0.583833,8,False,1474560.0,0.00147456,47.18592,True
H200,R8000,dm,6,1000,8000,64,64,64,0.503795,0.010273,0.084057,2.157576,0.0,2.756278,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/dm/e6_bs1000.log,2.62,131.0413333333333,84.36,163.78,351.48400000000004,15,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/dm/e6_bs1000_power.csv,32768000,0.503795,0.09433000000000001,0.598125,8,False,1474560.0,0.00147456,70.77888,True
H200,R8000,lsqml,1,1000,8000,64,64,64,0.517583,0.003136,0.080556,0.495103,0.0,1.097038,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/lsqml/e1_bs1000.log,1.02,97.68571428571428,84.32,125.43,98.921,7,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/lsqml/e1_bs1000_power.csv,32768000,0.517583,0.083692,0.601275,8,True,983040.0,0.00098304,7.86432,False
H200,R8000,lsqml,2,1000,8000,64,64,64,0.505522,0.003117,0.081955,0.878615,0.0,1.469764,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/lsqml/e2_bs1000.log,1.22,102.46125,84.04,138.59,124.84800000000001,8,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/lsqml/e2_bs1000_power.csv,32768000,0.505522,0.085072,0.5905940000000001,8,False,983040.0,0.00098304,15.72864,True
H200,R8000,lsqml,4,1000,8000,64,64,64,0.508245,0.00317,0.08844,1.555993,0.0,2.156356,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/lsqml/e4_bs1000.log,2.02,120.09083333333335,84.26,159.7,246.969,12,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/lsqml/e4_bs1000_power.csv,32768000,0.508245,0.09161000000000001,0.5998549999999999,8,False,983040.0,0.00098304,31.45728,True
H200,R8000,lsqml,6,1000,8000,64,64,64,0.508186,0.003162,0.07195,2.21265,0.0,2.796515,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/lsqml/e6_bs1000.log,2.62,128.52866666666668,84.28,162.76,344.02200000000005,15,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/lsqml/e6_bs1000_power.csv,32768000,0.508186,0.075112,0.583298,8,False,983040.0,0.00098304,47.18592,True
H200,R8000,pie,1,1000,8000,64,64,64,0.502863,0.003152,0.082213,45.950834,0.0,46.539704,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/pie/e1_bs1000.log,46.46,136.43739316239316,84.18,140.08,6351.671249999999,234,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/pie/e1_bs1000_power.csv,32768000,0.502863,0.085365,0.588228,8,True,819200.0,0.0008192,6.5536,False
H200,R8000,pie,2,1000,8000,64,64,64,0.508227,0.00315,0.069277,85.026367,0.0,85.607858,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/pie/e2_bs1000.log,85.5,137.21613053613055,83.87,139.92,11745.211,429,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/pie/e2_bs1000_power.csv,32768000,0.508227,0.072427,0.580654,8,False,819200.0,0.0008192,13.1072,True
H200,R8000,pie,4,1000,8000,64,64,64,0.505872,0.003094,0.085554,168.760549,0.0,169.355904,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/pie/e4_bs1000.log,169.18,137.70744982290435,83.8,140.2,23310.70655,847,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/pie/e4_bs1000_power.csv,32768000,0.505872,0.088648,0.59452,8,False,819200.0,0.0008192,26.2144,True
H200,R8000,pie,6,1000,8000,64,64,64,0.507389,0.003139,0.085046,260.736084,0.0,261.33245,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/pie/e6_bs1000.log,261.26,137.6904208110176,84.11,140.2,35986.287449999996,1307,/home/zhong.zheng/pty-chi/modeling_exp/H200/R8000/pie/e6_bs1000_power.csv,32768000,0.507389,0.088185,0.5955739999999999,8,False,819200.0,0.0008192,39.3216,True
MI300A,R1000,ad_ptycho,1,1000,1000,64,64,64,3.353452,0.007126,0.073121,3.357936,0.0,6.792411,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/ad_ptycho/e1_bs1000.log,6.6,109.88571428571429,80.0,165.0,723.4999999999999,35,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/ad_ptycho/e1_bs1000_power.csv,4096000,3.353452,0.08024700000000001,3.433699,1,True,1720320.0,0.00172032,1.72032,False
MI300A,R1000,ad_ptycho,2,1000,1000,64,64,64,3.606112,0.006379,0.12908,3.43802,0.0,7.180575,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/ad_ptycho/e2_bs1000.log,6.8,93.61111111111111,80.0,161.0,631.5,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/ad_ptycho/e2_bs1000_power.csv,4096000,3.606112,0.135459,3.741571,1,False,1720320.0,0.00172032,3.44064,True
MI300A,R1000,ad_ptycho,4,1000,1000,64,64,64,3.38134,0.006569,0.14485,3.496918,0.0,7.030399,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/ad_ptycho/e4_bs1000.log,6.8,97.41666666666667,80.0,157.0,654.8,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/ad_ptycho/e4_bs1000_power.csv,4096000,3.38134,0.151419,3.5327589999999995,1,False,1720320.0,0.00172032,6.88128,True
MI300A,R1000,ad_ptycho,6,1000,1000,64,64,64,3.592793,0.006852,0.079825,3.584215,0.0,7.264618,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/ad_ptycho/e6_bs1000.log,6.8,97.5,80.0,164.0,657.4,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/ad_ptycho/e6_bs1000_power.csv,4096000,3.592793,0.08667699999999999,3.67947,1,False,1720320.0,0.00172032,10.32192,True
MI300A,R1000,bh,1,1000,1000,64,64,64,3.338896,0.006385,0.126714,6.33228,0.0,9.805074,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/bh/e1_bs1000.log,9.6,95.6,80.0,162.0,915.1,50,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/bh/e1_bs1000_power.csv,4096000,3.338896,0.133099,3.4719949999999997,1,True,1146880.0,0.00114688,1.14688,False
MI300A,R1000,bh,2,1000,1000,64,64,64,3.619679,0.006482,0.136875,6.508857,0.0,10.272737,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/bh/e2_bs1000.log,9.8,92.80392156862744,80.0,148.0,901.7000000000002,51,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/bh/e2_bs1000_power.csv,4096000,3.619679,0.14335699999999998,3.763036,1,False,1146880.0,0.00114688,2.29376,True
MI300A,R1000,bh,4,1000,1000,64,64,64,3.375909,0.006604,0.141724,6.4589,0.0,9.984156,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/bh/e4_bs1000.log,9.8,95.3529411764706,80.0,158.0,924.7000000000003,51,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/bh/e4_bs1000_power.csv,4096000,3.375909,0.148328,3.524237,1,False,1146880.0,0.00114688,4.58752,True
MI300A,R1000,bh,6,1000,1000,64,64,64,3.361752,0.006741,0.134574,6.488016,0.0,9.991861,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/bh/e6_bs1000.log,9.8,92.98039215686275,80.0,183.0,899.8000000000001,51,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/bh/e6_bs1000_power.csv,4096000,3.361752,0.141315,3.503067,1,False,1146880.0,0.00114688,6.88128,True
MI300A,R1000,dm,1,1000,1000,64,64,64,3.392965,0.006627,0.14633,3.347984,0.0,6.894715,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/dm/e1_bs1000.log,6.8,94.19444444444444,79.0,152.0,632.8,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/dm/e1_bs1000_power.csv,4096000,3.392965,0.15295699999999998,3.5459219999999996,1,True,1474560.0,0.00147456,1.47456,False
MI300A,R1000,dm,2,1000,1000,64,64,64,3.61692,0.007089,0.077132,3.412587,0.0,7.114754,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/dm/e2_bs1000.log,6.8,99.16666666666667,80.0,170.0,667.6000000000001,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/dm/e2_bs1000_power.csv,4096000,3.61692,0.084221,3.7011410000000002,1,False,1474560.0,0.00147456,2.94912,True
MI300A,R1000,dm,4,1000,1000,64,64,64,3.363755,0.006957,0.131956,3.445852,0.0,6.949335,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/dm/e4_bs1000.log,6.8,96.33333333333333,80.0,174.0,645.9,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/dm/e4_bs1000_power.csv,4096000,3.363755,0.13891299999999998,3.502668,1,False,1474560.0,0.00147456,5.89824,True
MI300A,R1000,dm,6,1000,1000,64,64,64,3.36464,0.006888,0.128713,3.523908,0.0,7.024909,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/dm/e6_bs1000.log,6.8,95.16666666666667,80.0,175.0,637.4000000000001,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/dm/e6_bs1000_power.csv,4096000,3.36464,0.135601,3.500241,1,False,1474560.0,0.00147456,8.84736,True
MI300A,R1000,lsqml,1,1000,1000,64,64,64,3.36431,0.006546,0.116453,3.303855,0.0,6.792169,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/lsqml/e1_bs1000.log,6.6,99.42857142857143,80.0,161.0,656.2,35,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/lsqml/e1_bs1000_power.csv,4096000,3.36431,0.122999,3.487309,1,True,983040.0,0.00098304,0.98304,False
MI300A,R1000,lsqml,2,1000,1000,64,64,64,3.353011,0.006929,0.075725,3.528623,0.0,6.965052,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/lsqml/e2_bs1000.log,6.8,100.94444444444444,80.0,170.0,679.8000000000001,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/lsqml/e2_bs1000_power.csv,4096000,3.353011,0.082654,3.4356649999999997,1,False,983040.0,0.00098304,1.96608,True
MI300A,R1000,lsqml,4,1000,1000,64,64,64,3.365811,0.006709,0.131334,3.547687,0.0,7.052287,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/lsqml/e4_bs1000.log,6.8,99.72222222222223,80.0,171.0,668.8,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/lsqml/e4_bs1000_power.csv,4096000,3.365811,0.138043,3.5038539999999996,1,False,983040.0,0.00098304,3.93216,True
MI300A,R1000,lsqml,6,1000,1000,64,64,64,3.394403,0.007099,0.143334,3.644879,0.0,7.190779,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/lsqml/e6_bs1000.log,7.0,99.70270270270271,80.0,185.0,687.8000000000002,37,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/lsqml/e6_bs1000_power.csv,4096000,3.394403,0.15043299999999998,3.544836,1,False,983040.0,0.00098304,5.89824,True
MI300A,R1000,pie,1,1000,1000,64,64,64,3.606926,0.006744,0.139222,6.883367,0.0,10.637347,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/pie/e1_bs1000.log,10.2,121.75471698113208,80.0,180.0,1242.2999999999997,53,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/pie/e1_bs1000_power.csv,4096000,3.606926,0.145966,3.752892,1,True,819200.0,0.0008192,0.8192,False
MI300A,R1000,pie,2,1000,1000,64,64,64,3.347133,0.006535,0.134872,10.547775,0.0,14.037081,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/pie/e2_bs1000.log,13.8,139.6056338028169,80.0,181.0,1933.8000000000002,71,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/pie/e2_bs1000_power.csv,4096000,3.347133,0.141407,3.48854,1,False,819200.0,0.0008192,1.6384,True
MI300A,R1000,pie,4,1000,1000,64,64,64,3.364995,0.008126,0.137527,18.916105,0.0,22.427539,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/pie/e4_bs1000.log,22.21,152.1946902654867,80.0,181.0,3391.6899999999996,113,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/pie/e4_bs1000_power.csv,4096000,3.364995,0.145653,3.5106479999999998,1,False,819200.0,0.0008192,3.2768,True
MI300A,R1000,pie,6,1000,1000,64,64,64,3.368426,0.006593,0.079725,26.597264,0.0,30.053022,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/pie/e6_bs1000.log,29.81,160.01324503311258,80.0,183.0,4784.489999999999,151,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R1000/pie/e6_bs1000_power.csv,4096000,3.368426,0.086318,3.454744,1,False,819200.0,0.0008192,4.9152,True
MI300A,R12000,ad_ptycho,1,1000,12000,64,64,64,3.865068,0.006672,0.139722,3.868196,0.0,7.880827,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/ad_ptycho/e1_bs1000.log,7.6,105.35,80.0,196.0,790.0999999999999,40,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/ad_ptycho/e1_bs1000_power.csv,49152000,3.865068,0.14639400000000002,4.011462,12,True,1720320.0,0.00172032,20.64384,False
MI300A,R12000,ad_ptycho,2,1000,12000,64,64,64,3.865826,0.007182,0.136861,4.302218,0.0,8.312948,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/ad_ptycho/e2_bs1000.log,8.2,112.83720930232558,80.0,245.0,913.4999999999999,43,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/ad_ptycho/e2_bs1000_power.csv,49152000,3.865826,0.144043,4.009869,12,False,1720320.0,0.00172032,41.28768,True
MI300A,R12000,ad_ptycho,4,1000,12000,64,64,64,4.355327,0.006925,0.144523,5.344013,0.0,9.851576,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/ad_ptycho/e4_bs1000.log,9.4,119.10204081632654,80.0,244.0,1115.0000000000002,49,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/ad_ptycho/e4_bs1000_power.csv,49152000,4.355327,0.151448,4.506775,12,False,1720320.0,0.00172032,82.57536,True
MI300A,R12000,ad_ptycho,6,1000,12000,64,64,64,4.202319,0.007994,0.148689,6.040332,0.0,10.400387,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/ad_ptycho/e6_bs1000.log,10.0,123.76923076923077,80.0,239.0,1231.2999999999997,52,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/ad_ptycho/e6_bs1000_power.csv,49152000,4.202319,0.156683,4.359002,12,False,1720320.0,0.00172032,123.86304,True
MI300A,R12000,bh,1,1000,12000,64,64,64,3.8995,0.007269,0.127471,6.906201,0.0,10.941302,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/bh/e1_bs1000.log,10.8,105.01785714285714,80.0,249.0,1119.8000000000002,56,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/bh/e1_bs1000_power.csv,49152000,3.8995,0.13474,4.0342400000000005,12,True,1146880.0,0.00114688,13.76256,False
MI300A,R12000,bh,2,1000,12000,64,64,64,4.333164,0.006526,0.124374,7.179505,0.0,11.644635,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/bh/e2_bs1000.log,11.2,105.89655172413794,80.0,236.0,1171.1999999999998,58,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/bh/e2_bs1000_power.csv,49152000,4.333164,0.1309,4.4640640000000005,12,False,1146880.0,0.00114688,27.52512,True
MI300A,R12000,bh,4,1000,12000,64,64,64,3.89692,0.007028,0.147671,8.21918,0.0,12.271591,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/bh/e4_bs1000.log,12.0,110.38709677419355,80.0,255.0,1321.8000000000002,62,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/bh/e4_bs1000_power.csv,49152000,3.89692,0.154699,4.0516190000000005,12,False,1146880.0,0.00114688,55.05024,True
MI300A,R12000,bh,6,1000,12000,64,64,64,4.112445,0.006609,0.140941,9.160767,0.0,13.421543,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/bh/e6_bs1000.log,13.0,124.02985074626865,80.0,256.0,1605.6,67,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/bh/e6_bs1000_power.csv,49152000,4.112445,0.14755000000000001,4.259995,12,False,1146880.0,0.00114688,82.57536,True
MI300A,R12000,dm,1,1000,12000,64,64,64,4.183538,0.016612,0.132645,4.380296,0.0,8.714301,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/dm/e1_bs1000.log,8.2,99.48837209302326,80.0,202.0,812.9999999999999,43,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/dm/e1_bs1000_power.csv,49152000,4.183538,0.149257,4.332795000000001,12,True,1474560.0,0.00147456,17.69472,False
MI300A,R12000,dm,2,1000,12000,64,64,64,4.107687,0.016813,0.152397,4.645144,0.0,8.922973,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/dm/e2_bs1000.log,8.4,108.88636363636364,80.0,216.0,909.6,44,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/dm/e2_bs1000_power.csv,49152000,4.107687,0.16921,4.276897,12,False,1474560.0,0.00147456,35.38944,True
MI300A,R12000,dm,4,1000,12000,64,64,64,3.850018,0.016251,0.141179,5.989973,0.0,9.998304,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/dm/e4_bs1000.log,9.81,118.05882352941177,80.0,241.0,1165.1,51,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/dm/e4_bs1000_power.csv,49152000,3.850018,0.15743000000000001,4.007448,12,False,1474560.0,0.00147456,70.77888,True
MI300A,R12000,dm,6,1000,12000,64,64,64,3.915576,0.01606,0.154846,6.970139,0.0,11.057731,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/dm/e6_bs1000.log,10.8,121.07142857142857,80.0,292.0,1313.9,56,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/dm/e6_bs1000_power.csv,49152000,3.915576,0.170906,4.086482,12,False,1474560.0,0.00147456,106.16832,True
MI300A,R12000,lsqml,1,1000,12000,64,64,64,3.893927,0.00685,0.137693,3.716091,0.0,7.755329,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/lsqml/e1_bs1000.log,7.6,106.75,80.0,208.0,805.2999999999998,40,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/lsqml/e1_bs1000_power.csv,49152000,3.893927,0.144543,4.03847,12,True,983040.0,0.00098304,11.79648,False
MI300A,R12000,lsqml,2,1000,12000,64,64,64,4.075495,0.006981,0.134607,4.236509,0.0,8.454433,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/lsqml/e2_bs1000.log,8.0,117.35714285714286,80.0,216.0,932.4,42,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/lsqml/e2_bs1000_power.csv,49152000,4.075495,0.141588,4.217083,12,False,983040.0,0.00098304,23.59296,True
MI300A,R12000,lsqml,4,1000,12000,64,64,64,4.084757,0.007061,0.147595,5.351833,0.0,9.592268,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/lsqml/e4_bs1000.log,9.2,123.27083333333333,80.0,244.0,1126.8999999999996,48,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/lsqml/e4_bs1000_power.csv,49152000,4.084757,0.15465600000000002,4.239413,12,False,983040.0,0.00098304,47.18592,True
MI300A,R12000,lsqml,6,1000,12000,64,64,64,4.119781,0.007094,0.142463,6.383705,0.0,10.653979,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/lsqml/e6_bs1000.log,10.4,125.37037037037037,80.0,251.0,1306.6000000000001,54,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/lsqml/e6_bs1000_power.csv,49152000,4.119781,0.149557,4.269338,12,False,983040.0,0.00098304,70.77888,True
MI300A,R12000,pie,1,1000,12000,64,64,64,3.886932,0.006876,0.140667,46.401707,0.0,50.437472,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/pie/e1_bs1000.log,50.21,169.80237154150197,80.0,208.0,8544.51,253,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/pie/e1_bs1000_power.csv,49152000,3.886932,0.14754299999999998,4.034475,12,True,819200.0,0.0008192,9.8304,False
MI300A,R12000,pie,2,1000,12000,64,64,64,4.153363,0.007061,0.084067,89.07714,0.0,93.322752,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/pie/e2_bs1000.log,92.82,174.33476394849785,80.0,208.0,16200.434999999998,466,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/pie/e2_bs1000_power.csv,49152000,4.153363,0.091128,4.244491,12,False,819200.0,0.0008192,19.6608,True
MI300A,R12000,pie,4,1000,12000,64,64,64,4.353684,0.00671,0.143683,189.220616,0.0,193.725806,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/pie/e4_bs1000.log,193.24,177.10640495867767,80.0,208.0,34249.12,968,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/pie/e4_bs1000_power.csv,49152000,4.353684,0.150393,4.5040770000000006,12,False,819200.0,0.0008192,39.3216,True
MI300A,R12000,pie,6,1000,12000,64,64,64,3.892567,0.006854,0.146471,261.207123,0.0,265.254104,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/pie/e6_bs1000.log,265.06,178.7935192162773,80.0,207.0,47410.96,1327,/home/zhong.zheng/pty-chi/modeling_exp/MI300A/R12000/pie/e6_bs1000_power.csv,49152000,3.892567,0.153325,4.045892,12,False,819200.0,0.0008192,58.9824,True
